,Date,Albania,Armenia,Austria,Azerbaijan,Belarus,Belgium,Bosnia and Herzegovina,Bulgaria,Cyprus,Croatia,Czechia,Denmark,Estonia,Finland,France,Georgia,Germany,Greece,Hungary,Iceland,Ireland,Israel,Italy,Kazakhstan,Kyrgyzstan,Latvia,Lithuania,Luxembourg,Malta,Moldova,Monaco,Montenegro,Netherlands,North Macedonia,Norway,Poland,Portugal,Romania,Serbia,Slovakia,Slovenia,Spain,Sweden,Switzerland,Turkey,Ukraine,United Kingdom
121,5/22/20,6,25,-24,45,151,115,3,-6,4,-29,-46,-73,-13,44,-22,-8,-313,20,-44,-1,106,-184,-1638,432,21,-13,-51,-6,0,-277,0,0,170,13,-7672,187,-862,-79,-66,-10,0,1099,583,8,-196,75,2939
122,5/23/20,2,309,14,17,242,242,-29,-4,-33,-12,56,-13,-4,31,-41,-9,-409,0,-39,1,64,-153,-1570,-118,-3,16,-14,-1,5,59,1,0,154,-5,14,55,143,-275,-91,-23,0,416,312,-84,-337,71,2671
123,5/24/20,2,227,-10,39,322,122,-11,-17,8,-3,30,7,-4,10,-90,-11,-245,2,-11,0,53,-58,-1158,474,15,1,4,-8,-2,-170,0,-1,161,26,6,175,-9706,-8,-91,-16,-1,408,265,-90,17,215,2292
124,5/25/20,0,365,-40,13,647,193,-13,-16,2,-9,-59,-38,-6,-281,-314,-3,-672,3,-11,0,61,-139,-1294,275,16,2,12,-13,-8,-46,0,0,202,4,12,212,-122,-38,-30,-4,-5,1546,353,-97,-363,127,1500
125,5/26/20,16,210,-28,53,274,68,-18,-8,2,-12,-40,-39,-4,25,-973,-10,-231,9,-118,-1,28,-127,-2358,-100,12,-25,-25,0,0,70,0,0,107,-2,19,-318,-67,-109,-113,-13,-1,576,501,13,-572,-23,3918
126,5/27/20,12,330,-14,85,54,-38,-6,-18,0,-1,-64,-11,-4,63,-580,-17,-585,11,-4,1,-977,-77,-1976,180,24,3,-12,-2,-6,225,0,0,172,5,18,85,18,-134,-163,-3,-6,0,553,-87,-285,-113,1603
127,5/28/20,15,395,-44,64,160,126,-12,-37,-188,-4,-38,-45,-2,-349,2653,-13,90,1,-121,0,30,-33,-2980,140,51,3,-2,-5,-6,-59,0,0,149,20,9,112,3,-278,-137,0,0,1645,593,18,-424,22,1511
128,5/29/20,-5,443,-34,125,171,60,1,-45,1,-9,16,21,-29,32,-105,5,-193,3,-11,-2,29,18,-1811,199,46,-1,-17,-8,-15,10,0,0,148,17,11,185,62,-22,-33,-6,-1,656,665,32,-481,-76,1770
129,5/30/20,17,224,-143,52,315,15,-19,-37,-4,-3,-12,-50,-6,48,1307,-13,-422,6,-99,1,47,-10,-2484,286,35,1,-7,4,-9,22,1,0,112,11,15,82,-31,-77,-55,-17,0,660,592,-83,-64,-1,1382
130,5/31/20,0,282,-27,145,342,63,-15,3,0,-9,25,-2,1,29,139,21,-233,2,2,0,60,57,-1616,290,-31,1,-2,-16,-9,23,0,0,180,43,3,-43,60,-93,-62,-10,-1,249,429,-84,-175,229,1821
131,6/1/20,1,186,-1,83,580,85,-13,-10,5,-5,-51,-22,0,28,223,-8,-111,-3,6,0,74,32,-708,266,58,0,3,-11,-2,58,0,0,97,65,6,191,43,-39,-11,-1,-1,159,264,9,-170,359,993
132,6/2/20,7,473,-8,214,430,64,-14,-18,3,-11,16,-46,-7,0,-1377,-9,-700,19,20,0,-4,49,-1474,-94,-11,-10,-10,-2,-16,70,0,0,97,49,8,-65,-134,7,-17,-4,2,294,710,3,-210,-84,1328
133,6/3/20,13,476,-32,219,-120,28,-13,-63,6,-7,9,-26,-9,23,3156,-2,-641,0,-22,0,-565,48,-596,193,-23,8,-9,-9,-6,119,0,0,77,87,22,-19,145,-130,-17,0,2,393,2140,-82,-88,104,1531
134,6/4/20,13,677,-11,188,-131,-33,29,-92,0,-9,-5,-32,-3,-301,-3326,-3,-138,14,3,0,26,88,-868,-370,1,2,-10,-10,-14,72,-2,0,196,101,-385,146,79,110,-11,0,-1,329,1060,20,41,-47,1626
135,6/5/20,3,544,11,200,-23,58,-5,-38,-15,-8,-38,27,16,30,37,-2,-142,15,-27,0,15,54,-1453,-52,-13,-18,-22,-6,-4,-10,-1,0,194,166,18,159,164,-41,74,-3,2,317,979,23,-710,199,1289
136,6/6/20,4,333,8,224,-70,73,0,-72,-1,-9,34,-20,13,23,246,-10,33,13,-17,0,12,170,-1099,-34,18,1,-8,0,-11,46,0,0,177,115,9,329,92,-93,-4052,2,5,331,931,-80,-1065,94,1354
137,6/7/20,1,462,0,185,241,38,0,13,4,-5,55,-12,2,16,293,-10,22,17,17,1,17,59,-615,-61,-32,2,2,-7,2,-9,0,0,237,102,16,357,149,-41,-211,-10,1,239,840,9,-1756,239,1241
138,6/8/20,10,99,20,90,583,87,42,40,6,-2,-35,-27,-1,20,-64,-6,17,50,-1,0,2,158,-532,165,4,-1,3,-1,1,-5,0,0,162,117,13,447,25,-69,231,-5,0,167,368,5,-2441,325,1142
139,6/9/20,21,-8,-25,81,180,67,-2,40,2,-4,-5,-18,6,23,-321,3,-217,8,-39,0,0,90,-1858,-429,-16,-12,-1,5,1,147,0,0,149,81,15,185,231,46,-10,-5,1,249,768,5,-2243,154,1457
140,6/10/20,22,-357,-10,221,-366,54,32,63,2,2,13,-40,5,15,196,5,-501,10,-22,0,12,166,-1162,-91,-53,3,-27,1,3,157,0,0,174,112,18,44,-114,-3,-15,0,2,314,812,21,-1336,148,750
141,6/11/20,22,308,-11,136,-231,74,20,68,1,-2,-22,-32,0,-377,81,0,-182,20,-26,0,-1,131,-1073,305,-23,-22,16,-3,2,260,0,0,162,151,11,65,43,48,56,3,0,427,1455,-68,-51,283,1112
142,6/12/20,-3,426,-7,145,-418,53,40,73,5,-2,33,25,-1,9,273,9,-50,20,-44,0,10,188,-1640,-239,0,1,-24,-5,5,199,0,0,201,149,12,260,71,49,24,1,2,502,1356,18,-62,260,1336
143,6/13/20,43,275,-15,157,-635,46,0,68,0,1,50,-5,1,14,266,2,-404,4,-22,1,45,108,-1512,363,-14,-27,-10,4,0,161,0,0,175,175,8,126,38,71,21,2,2,396,1227,31,460,338,1244
144,6/14/20,52,525,-16,109,-265,64,0,15,3,1,25,21,0,16,347,12,124,9,-4,0,7,65,-1211,-105,9,0,-6,0,1,71,0,1,141,148,3,243,-9,220,12,3,3,323,683,23,217,558,1478
145,6/15/20,58,319,18,208,386,44,102,-5,2,-4,-31,1,-11,4,-63,14,-445,12,3,0,18,140,-365,492,130,0,2,0,1,-37,0,1,154,82,16,230,160,51,6,4,1,181,752,-87,627,498,934
146,6/16/20,72,122,28,125,-170,38,26,74,-9,1,-16,-2,-10,4,-360,-20,407,13,-32,2,10,224,-1340,84,33,-29,-9,1,1,256,-1,0,135,100,13,120,-62,-14,-5,-16,3,219,892,8,435,379,1043
147,6/17/20,36,292,-2,195,-805,18,37,23,0,2,8,-16,-13,5,98,2,-436,53,-32,2,6,277,-644,53,63,4,-4,8,4,292,0,7,113,128,31,225,-33,285,22,-2,4,355,1137,31,149,315,922
148,6/18/20,56,-88,17,215,-670,56,11,65,-3,10,76,-9,-5,2,219,-3,941,23,-17,-3,10,194,-824,-148,0,-24,4,1,1,188,0,4,111,143,15,-112,-14,107,21,-5,8,585,1469,13,-99,308,1074
149,6/19/20,19,-257,8,301,-582,89,76,11,0,11,92,7,-5,14,567,1,345,9,-15,3,13,234,-1558,543,103,2,-5,4,-3,171,0,18,104,123,18,-98,-95,62,39,10,2,-872,0,35,-303,316,1171
150,6/20/20,40,-50,18,275,-877,53,0,92,-6,19,37,0,-1,9,430,-9,-274,18,-1,-1,5,293,-331,181,169,1,-5,-1,-2,163,0,4,68,133,16,-191,-53,134,26,10,6,356,0,8,-86,465,1167
151,6/21/20,62,394,-6,202,-351,0,0,-14,1,18,28,0,-6,1,217,5,471,10,4,1,5,36,-240,279,330,0,-2,10,1,87,1,3,90,74,3,-201,-180,127,32,1,-16,333,0,-51,-243,634,1180
